,time,open,high,low,close,tick_volume,spread,real_volume
157,1764885000,0.87335,0.87349,0.87334,0.87343,75,8,0
158,1764885300,0.87342,0.87349,0.87338,0.87347,80,8,0
159,1764885600,0.87347,0.87354,0.87342,0.87344,85,8,0
160,1764885900,0.87345,0.87353,0.87344,0.87347,58,8,0
161,1764886200,0.87346,0.87349,0.87341,0.87348,52,8,0
162,1764886500,0.87345,0.8735,0.87335,0.87341,73,8,0
163,1764886800,0.87341,0.87359,0.87337,0.8735,102,8,0
164,1764887100,0.87349,0.8736,0.87347,0.87352,73,8,0
165,1764887400,0.87353,0.87358,0.87337,0.87338,96,8,0
166,1764887700,0.87337,0.87341,0.87325,0.87326,115,8,0
167,1764888000,0.87327,0.87337,0.87326,0.87334,51,8,0
168,1764888300,0.87333,0.87339,0.87329,0.87338,48,8,0
169,1764888600,0.87337,0.87353,0.87334,0.87343,78,8,0
170,1764888900,0.87345,0.87357,0.87345,0.87357,80,8,0
171,1764889200,0.8734,0.8734,0.87332,0.87334,54,40,0
172,1764889500,0.87334,0.87341,0.87326,0.87332,58,15,0
173,1764889800,0.87332,0.87334,0.87321,0.87331,45,40,0
174,1764890100,0.87331,0.87367,0.87328,0.87349,48,4,0
175,1764890400,0.8735,0.87357,0.87335,0.87337,24,14,0
176,1764890700,0.87338,0.87352,0.87334,0.87339,44,15,0
177,1764891000,0.8734,0.87351,0.87335,0.87351,23,16,0
178,1764891300,0.87352,0.87356,0.8734,0.87343,24,14,0
179,1764891600,0.87352,0.87361,0.87344,0.87347,27,14,0
180,1764891900,0.87347,0.87362,0.87347,0.87361,43,14,0
181,1764892200,0.87362,0.87369,0.87352,0.87359,101,12,0
182,1764892500,0.8737,0.8737,0.87346,0.87352,50,12,0
183,1764892800,0.87351,0.87351,0.87331,0.87337,22,50,0
184,1764893100,0.87341,0.87371,0.87331,0.87365,41,48,0
185,1764893400,0.87365,0.87367,0.87353,0.87354,55,54,0
186,1764893700,0.87354,0.87358,0.87343,0.87358,18,48,0
187,1764894000,0.87348,0.87359,0.87346,0.87347,12,47,0
188,1764894300,0.87352,0.87368,0.87347,0.87358,22,40,0
189,1764894600,0.87353,0.87359,0.87342,0.87346,23,47,0
190,1764894900,0.87344,0.87353,0.87332,0.87335,34,75,0
191,1764895200,0.87347,0.87356,0.87325,0.87344,61,42,0
192,1764895500,0.87345,0.87364,0.87343,0.87348,27,42,0
193,1764895800,0.8736,0.8737,0.87347,0.87348,20,38,0
194,1764896100,0.87348,0.87371,0.87339,0.87351,35,31,0
195,1764896400,0.87352,0.87382,0.87352,0.87364,70,13,0
196,1764896700,0.87364,0.87373,0.87363,0.87371,33,0,0
197,1764897000,0.87376,0.87376,0.87362,0.87372,33,0,0
198,1764897300,0.87372,0.87382,0.87367,0.87373,35,0,0
199,1764897600,0.87373,0.87381,0.87367,0.87372,9,0,0
200,1764897900,0.87381,0.87381,0.87371,0.87374,26,0,0
201,1764898200,0.87374,0.87374,0.87366,0.87371,27,13,0
202,1764898500,0.87372,0.87374,0.87368,0.87372,22,13,0
203,1764898800,0.87372,0.87383,0.87368,0.87377,19,0,0
204,1764899100,0.87376,0.87386,0.87376,0.87382,42,13,0
205,1764899400,0.87382,0.87392,0.87381,0.87387,37,1,0
206,1764899700,0.87386,0.87399,0.87381,0.87392,33,1,0
207,1764900000,0.87392,0.87392,0.87379,0.87382,87,13,0
208,1764900300,0.87381,0.87403,0.87381,0.87396,57,13,0
209,1764900600,0.87396,0.874,0.87394,0.874,27,13,0
210,1764900900,0.874,0.87405,0.87397,0.87405,45,13,0
211,1764901200,0.87404,0.87406,0.87394,0.87394,36,13,0
212,1764901500,0.87395,0.87402,0.87394,0.87399,40,13,0
213,1764901800,0.87398,0.87417,0.87398,0.87403,68,13,0
214,1764902100,0.87404,0.8741,0.87402,0.87402,50,13,0
215,1764902400,0.87402,0.87405,0.87398,0.874,60,13,0
216,1764902700,0.87401,0.87401,0.87392,0.87398,57,13,0
217,1764903000,0.87398,0.874,0.87395,0.874,66,13,0
218,1764903300,0.87401,0.87401,0.87389,0.87389,74,13,0
219,1764903600,0.87389,0.87397,0.87387,0.87394,110,13,0
220,1764903900,0.87394,0.87402,0.87393,0.87395,57,13,0
221,1764904200,0.87394,0.87397,0.8739,0.87394,51,13,0
222,1764904500,0.87393,0.87398,0.87391,0.87393,90,13,0
223,1764904800,0.87394,0.874,0.87393,0.87396,60,13,0
224,1764905100,0.87396,0.87401,0.87386,0.87399,61,13,0
225,1764905400,0.87401,0.87403,0.87389,0.8739,48,13,0
226,1764905700,0.87391,0.87394,0.87387,0.87391,59,13,0
227,1764906000,0.8739,0.87397,0.87389,0.87389,59,13,0
228,1764906300,0.8739,0.87402,0.87389,0.87398,64,13,0
229,1764906600,0.87397,0.874,0.87394,0.87397,51,13,0
230,1764906900,0.87397,0.87399,0.87391,0.87395,77,13,0
231,1764907200,0.87394,0.87401,0.87391,0.87394,74,13,0
232,1764907500,0.87395,0.87399,0.87392,0.87397,73,13,0
233,1764907800,0.87397,0.87402,0.87396,0.874,54,13,0
234,1764908100,0.87399,0.87405,0.87395,0.87402,37,13,0
235,1764908400,0.87403,0.87404,0.87398,0.87398,48,13,0
236,1764908700,0.87398,0.87398,0.87392,0.87394,48,13,0
237,1764909000,0.87389,0.87403,0.87389,0.87396,38,13,0
238,1764909300,0.87397,0.87402,0.87389,0.8739,41,13,0
239,1764909600,0.8739,0.87391,0.87385,0.87389,52,13,0
240,1764909900,0.8739,0.87398,0.87389,0.87393,48,13,0
241,1764910200,0.87393,0.87394,0.87386,0.87393,47,13,0
242,1764910500,0.87392,0.87395,0.8739,0.87391,41,13,0
243,1764910800,0.8739,0.87397,0.87385,0.87396,62,13,0
244,1764911100,0.87395,0.87396,0.8739,0.87391,57,13,0
245,1764911400,0.87391,0.87394,0.87389,0.87389,31,13,0
246,1764911700,0.87388,0.87389,0.87387,0.87389,37,13,0
247,1764912000,0.87388,0.87395,0.87386,0.87392,28,13,0
248,1764912300,0.87391,0.87397,0.87384,0.87395,66,13,0
249,1764912600,0.87396,0.87398,0.8739,0.87393,61,13,0
250,1764912900,0.87392,0.87396,0.8739,0.87392,34,13,0
251,1764913200,0.87393,0.87394,0.87388,0.87391,23,13,0
252,1764913500,0.8739,0.87399,0.87389,0.87394,34,13,0
253,1764913800,0.87395,0.87395,0.87388,0.87391,33,13,0
254,1764914100,0.87392,0.87402,0.87391,0.87402,47,3,0
255,1764914400,0.87401,0.87403,0.87396,0.87398,59,13,0
256,1764914700,0.87397,0.87399,0.87395,0.87396,40,13,0
257,1764915000,0.87396,0.87397,0.87391,0.87392,36,13,0
258,1764915300,0.87392,0.87392,0.8738,0.87381,46,13,0
259,1764915600,0.87381,0.87381,0.87374,0.87375,51,13,0
260,1764915900,0.87375,0.8738,0.87368,0.87376,102,13,0
261,1764916200,0.87377,0.87387,0.87376,0.87387,86,13,0
262,1764916500,0.87386,0.87386,0.87373,0.87375,82,13,0
263,1764916800,0.87376,0.87376,0.87372,0.87373,52,13,0
264,1764917100,0.87372,0.87375,0.87368,0.87372,59,13,0
265,1764917400,0.87373,0.87382,0.8737,0.87375,57,2,0
266,1764917700,0.87375,0.87376,0.87372,0.87373,43,13,0
267,1764918000,0.87374,0.87381,0.87373,0.87378,67,13,0
268,1764918300,0.87379,0.87381,0.87376,0.87377,33,13,0
269,1764918600,0.87377,0.87378,0.87367,0.8737,48,13,0
270,1764918900,0.87371,0.87371,0.87361,0.87367,49,13,0
271,1764919200,0.87367,0.87369,0.87354,0.87354,86,13,0
272,1764919500,0.87355,0.87361,0.87349,0.87361,62,13,0
273,1764919800,0.87361,0.87363,0.87354,0.87363,80,13,0
274,1764920100,0.87363,0.87364,0.87355,0.8736,83,13,0
275,1764920400,0.87359,0.87359,0.87348,0.87351,65,13,0
276,1764920700,0.87351,0.87356,0.87342,0.8735,62,13,0
