,time,open,high,low,close,tick_volume,spread,real_volume
243,1764909600,0.93591,0.93593,0.93588,0.93591,61,15,0
244,1764909900,0.93591,0.93591,0.93586,0.93589,44,14,0
245,1764910200,0.93589,0.9359,0.93583,0.93583,59,14,0
246,1764910500,0.93584,0.93587,0.93578,0.93584,50,13,0
247,1764910800,0.93584,0.93592,0.93584,0.93591,73,15,0
248,1764911100,0.9359,0.93594,0.9359,0.93592,40,15,0
249,1764911400,0.93592,0.93592,0.93587,0.93589,51,13,0
250,1764911700,0.93589,0.93593,0.93588,0.93589,43,13,0
251,1764912000,0.9359,0.9359,0.93584,0.93589,27,13,0
252,1764912300,0.93589,0.93593,0.93587,0.93591,78,14,0
253,1764912600,0.9359,0.93592,0.93585,0.93591,61,13,0
254,1764912900,0.9359,0.93592,0.93576,0.93589,56,13,0
255,1764913200,0.93589,0.93592,0.93587,0.93591,165,13,0
256,1764913500,0.93591,0.93592,0.93581,0.93586,47,15,0
257,1764913800,0.93587,0.93591,0.93586,0.93589,74,14,0
258,1764914100,0.93589,0.93592,0.93587,0.9359,87,15,0
259,1764914400,0.93591,0.93593,0.93586,0.93591,62,15,0
260,1764914700,0.93592,0.93592,0.93589,0.9359,35,15,0
261,1764915000,0.93589,0.93594,0.93586,0.93593,32,13,0
262,1764915300,0.93592,0.93594,0.93584,0.93592,31,15,0
263,1764915600,0.93592,0.93595,0.93589,0.93592,49,15,0
264,1764915900,0.93593,0.93594,0.93588,0.93592,97,15,0
265,1764916200,0.93592,0.93594,0.9359,0.93592,64,15,0
266,1764916500,0.93592,0.93596,0.93589,0.9359,37,15,0
267,1764916800,0.93591,0.93593,0.93588,0.93593,50,13,0
268,1764917100,0.93592,0.93596,0.9359,0.93592,66,15,0
269,1764917400,0.93592,0.93593,0.93589,0.9359,44,15,0
270,1764917700,0.93591,0.93594,0.9359,0.93591,84,15,0
271,1764918000,0.93592,0.93593,0.93584,0.93585,75,15,0
272,1764918300,0.93586,0.93594,0.93585,0.93589,72,15,0
273,1764918600,0.93589,0.93592,0.93586,0.9359,103,14,0
274,1764918900,0.93589,0.9359,0.93587,0.93588,77,15,0
275,1764919200,0.93588,0.9359,0.93579,0.93582,83,15,0
276,1764919500,0.93582,0.93585,0.93577,0.93582,61,15,0
277,1764919800,0.93582,0.93584,0.93553,0.9358,146,15,0
278,1764920100,0.9358,0.93585,0.93576,0.93577,91,15,0
279,1764920400,0.93576,0.93587,0.93573,0.93585,110,15,0
280,1764920700,0.93586,0.93589,0.93581,0.93587,52,14,0
281,1764921000,0.93587,0.93587,0.93571,0.93571,83,15,0
282,1764921300,0.93572,0.93637,0.93572,0.93615,138,15,0
283,1764921600,0.93614,0.93614,0.936,0.93605,95,15,0
284,1764921900,0.93604,0.93605,0.93586,0.9359,93,15,0
285,1764922200,0.93589,0.93596,0.93586,0.93587,54,15,0
286,1764922500,0.93588,0.9359,0.93579,0.93582,61,15,0
287,1764922800,0.93583,0.93593,0.93577,0.93578,74,15,0
288,1764923100,0.93579,0.93585,0.93578,0.93581,59,15,0
